Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
hadoop,org.apache.hadoop.hdfs.server.datanode,DirectoryScanner,scan,Complex Method,Cyclomatic complexity of the method is 9,330
hadoop,org.apache.hadoop.hdfs.server.datanode,DirectoryScanner,scan,Long Statement,The length of the statement "else if (info.getGenStamp() != memBlock.getGenerationStamp() || info.getBlockFile().length() != memBlock.getNumBytes()) {" is 121.,330
hadoop,org.apache.hadoop.hdfs.server.datanode,ReplicaWaitingToBeRecovered,ReplicaWaitingToBeRecovered,Long Parameter List,The method has 5 parameters. ,38
hadoop,org.apache.hadoop.hdfs.server.datanode,ReplicaInPipeline,ReplicaInPipeline,Long Parameter List,The method has 6 parameters. ,72
hadoop,org.apache.hadoop.hdfs.server.datanode,ReplicaInPipeline,stopWriter,Complex Conditional,The conditional expression writer != null && writer != Thread.currentThread() && writer.isAlive() is complex.,149
hadoop,org.apache.hadoop.hdfs.server.datanode,ReplicaInPipeline,createStreams,Complex Conditional,The conditional expression blockDiskSize > 0 && (blockDiskSize > blockFile.length() || crcDiskSize > metaFile.length()) is complex.,169
hadoop,org.apache.hadoop.hdfs.server.datanode,ReplicaInPipeline,createStreams,Long Statement,The length of the statement "throw new IOException("Client requested checksum " + requestedChecksum + " when appending to an existing block "+ "with different chunk size: "+ checksum);" is 155.,169
hadoop,org.apache.hadoop.hdfs.server.datanode,FinalizedReplica,FinalizedReplica,Long Parameter List,The method has 5 parameters. ,32
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockSender,BlockSender,Complex Conditional,The conditional expression startOffset < 0 || startOffset > end || (length + startOffset) > end is complex.,155
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockSender,BlockSender,Complex Method,Cyclomatic complexity of the method is 21,155
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockSender,BlockSender,Long Method,The method has 109 lines of code.,155
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockSender,BlockSender,Long Parameter List,The method has 8 parameters. ,155
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockSender,BlockSender,Magic Number,The method contains a magic number: 512,155
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockSender,BlockSender,Magic Number,The method contains a magic number: 10,155
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockSender,BlockSender,Magic Number,The method contains a magic number: 1024,155
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockSender,BlockSender,Magic Number,The method contains a magic number: 1024,155
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockSender,BlockSender,Magic Number,The method contains a magic number: 10,155
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockSender,BlockSender,Magic Number,The method contains a magic number: 1024,155
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockSender,BlockSender,Magic Number,The method contains a magic number: 1024,155
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockSender,close,Complex Conditional,The conditional expression blockInFd != null && shouldDropCacheBehindRead && isLongRead() is complex.,333
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockSender,close,Long Statement,The length of the statement "NativeIO.POSIX.posixFadviseIfPossible(blockInFd`lastCacheDropOffset`offset - lastCacheDropOffset`NativeIO.POSIX.POSIX_FADV_DONTNEED);" is 133.,333
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockSender,waitForMinLength,Magic Number,The method contains a magic number: 30,386
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockSender,waitForMinLength,Magic Number,The method contains a magic number: 100,386
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockSender,sendPacket,Complex Method,Cyclomatic complexity of the method is 10,438
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockSender,sendPacket,Long Parameter List,The method has 5 parameters. ,438
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockSender,sendPacket,Magic Number,The method contains a magic number: 4,438
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockSender,verifyChecksum,Long Parameter List,The method has 5 parameters. ,581
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockSender,sendBlock,Long Statement,The length of the statement "boolean transferTo=transferToAllowed && !verifyChecksum && baseStream instanceof SocketOutputStream&& blockIn instanceof FileInputStream;" is 137.,614
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockSender,manageOsCache,Long Statement,The length of the statement "curReadahead=datanode.readaheadPool.readaheadStream(clientTraceFmt`blockInFd`offset`readaheadLength`Long.MAX_VALUE`curReadahead);" is 129.,703
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockSender,manageOsCache,Magic Number,The method contains a magic number: 1024,703
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceStorage,recoverTransitionRead,Long Statement,The length of the statement "assert HdfsConstants.LAYOUT_VERSION == nsInfo.getLayoutVersion() : "Block-pool and name-node layout versions must be the same.";" is 128.,85
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceStorage,doTransition,Long Statement,The length of the statement "throw new IOException("Incompatible namespaceIDs in " + sd.getRoot().getCanonicalPath() + ": namenode namespaceID = "+ nsInfo.getNamespaceID()+ "; datanode namespaceID = "+ getNamespaceID());" is 191.,225
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceStorage,doTransition,Long Statement,The length of the statement "throw new IOException("Incompatible blockpoolIDs in " + sd.getRoot().getCanonicalPath() + ": namenode blockpoolID = "+ nsInfo.getBlockPoolID()+ "; datanode blockpoolID = "+ blockpoolID);" is 186.,225
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceStorage,doTransition,Long Statement,The length of the statement "throw new IOException("Datanode state: LV = " + this.getLayoutVersion() + " CTime = "+ this.getCTime()+ " is newer than the namespace state: LV = "+ nsInfo.getLayoutVersion()+ " CTime = "+ nsInfo.getCTime());" is 208.,225
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceStorage,doUpgrade,Long Statement,The length of the statement "LOG.info("Upgrading block pool storage directory " + bpSd.getRoot() + ".\n old LV = "+ this.getLayoutVersion()+ "; old CTime = "+ this.getCTime()+ ".\n new LV = "+ nsInfo.getLayoutVersion()+ "; new CTime = "+ nsInfo.getCTime());" is 228.,277
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceStorage,cleanupDetachDir,Complex Conditional,The conditional expression !LayoutVersion.supports(Feature.APPEND_RBW_DIR`layoutVersion) && detachDir.exists() && detachDir.isDirectory() is complex.,342
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceStorage,cleanupDetachDir,Long Statement,The length of the statement "throw new IOException("Detached directory " + detachDir + " is not empty. Please manually move each file under this "+ "directory to the finalized directory if the finalized "+ "directory tree does not have the file.");" is 219.,342
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceStorage,doRollback,Long Statement,The length of the statement "throw new InconsistentFSStateException(bpSd.getRoot()`"Cannot rollback to a newer state.\nDatanode previous state: LV = " + prevInfo.getLayoutVersion() + " CTime = "+ prevInfo.getCTime()+ " is newer than the namespace state: LV = "+ nsInfo.getLayoutVersion()+ " CTime = "+ nsInfo.getCTime());" is 292.,378
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceStorage,doRollback,Long Statement,The length of the statement "LOG.info("Rolling back storage directory " + bpSd.getRoot() + ".\n target LV = "+ nsInfo.getLayoutVersion()+ "; target CTime = "+ nsInfo.getCTime());" is 149.,378
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceStorage,doFinalize,Long Statement,The length of the statement "LOG.info("Finalizing upgrade for storage directory " + dataDirPath + ".\n cur LV = "+ this.getLayoutVersion()+ "; cur CTime = "+ this.getCTime());" is 146.,423
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceStorage,linkAllBlocks,Long Statement,The length of the statement "DataStorage.linkBlocks(new File(fromDir`DataStorage.STORAGE_DIR_FINALIZED)`new File(toDir`DataStorage.STORAGE_DIR_FINALIZED)`diskLayoutVersion`hardLink);" is 153.,460
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceStorage,linkAllBlocks,Long Statement,The length of the statement "DataStorage.linkBlocks(new File(fromDir`DataStorage.STORAGE_DIR_RBW)`new File(toDir`DataStorage.STORAGE_DIR_RBW)`diskLayoutVersion`hardLink);" is 141.,460
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolManager,doRefreshNamenodes,Complex Method,Cyclomatic complexity of the method is 9,159
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolManager,doRefreshNamenodes,Long Statement,The length of the statement "assert toRefresh.size() + toAdd.size() == addrMap.size() : "toAdd: " + Joiner.on("`").useForNull("<default>").join(toAdd) + " toRemove: "+ Joiner.on("`").useForNull("<default>").join(toRemove)+ " toRefresh: "+ Joiner.on("`").useForNull("<default>").join(toRefresh);" is 265.,159
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceScanner,BlockPoolSliceScanner,Long Statement,The length of the statement "long hours=conf.getInt(DFSConfigKeys.DFS_DATANODE_SCAN_PERIOD_HOURS_KEY`DFSConfigKeys.DFS_DATANODE_SCAN_PERIOD_HOURS_DEFAULT);" is 126.,144
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceScanner,BlockPoolSliceScanner,Magic Number,The method contains a magic number: 3600,144
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceScanner,BlockPoolSliceScanner,Magic Number,The method contains a magic number: 1000,144
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceScanner,updateBlockInfo,Complex Conditional,The conditional expression info != null && e.verificationTime > 0 && info.lastScanTime < e.verificationTime is complex.,213
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceScanner,getNewBlockScanTime,Magic Number,The method contains a magic number: 600,226
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceScanner,getNewBlockScanTime,Magic Number,The method contains a magic number: 1000L,226
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceScanner,adjustThrottler,Magic Number,The method contains a magic number: 1000,371
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceScanner,verifyBlock,Magic Number,The method contains a magic number: 2,377
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceScanner,assignInitialVerificationTimes,Complex Method,Cyclomatic complexity of the method is 11,486
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceScanner,assignInitialVerificationTimes,Magic Number,The method contains a magic number: 2L,486
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceScanner,assignInitialVerificationTimes,Magic Number,The method contains a magic number: 10,486
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceScanner,assignInitialVerificationTimes,Magic Number,The method contains a magic number: 60,486
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceScanner,assignInitialVerificationTimes,Magic Number,The method contains a magic number: 1000L,486
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceScanner,startNewPeriod,Long Statement,The length of the statement "LOG.info("Starting a new period : work left in prev period : " + String.format("%.2f%%"`totalBytesToScan == 0 ? 0 : (bytesLeft * 100.0) / totalBytesToScan));" is 157.,564
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceScanner,startNewPeriod,Magic Number,The method contains a magic number: 100.0,564
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceScanner,workRemainingInCurrentPeriod,Long Statement,The length of the statement "LOG.debug("Skipping scan since bytesLeft=" + bytesLeft + "` Start="+ currentPeriodStart+ "` period="+ scanPeriod+ "` now="+ Time.now()+ " "+ blockPoolId);" is 154.,574
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceScanner,scan,Complex Conditional,The conditional expression ((now - getEarliestScanTime()) >= scanPeriod) || ((!blockInfoSet.isEmpty()) && !(this.isFirstBlockProcessed())) is complex.,615
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceScanner,scan,Long Statement,The length of the statement "while (datanode.shouldRun && !datanode.blockScanner.blockScannerThread.isInterrupted() && datanode.isBPServiceAlive(blockPoolId)) {" is 131.,615
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceScanner,printBlockReport,Complex Method,Cyclomatic complexity of the method is 9,665
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceScanner,printBlockReport,Long Statement,The length of the statement "buffer.append(String.format("%-26s : status : %-6s type : %-6s" + " scan time : " + "%-15d %s%n"`info.block`(info.lastScanOk ? "ok" : "failed")`scanType`scanTime`(scanTime <= 0) ? "not yet verified" : dateFormat.format(date)));" is 227.,665
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceScanner,printBlockReport,Long Statement,The length of the statement "buffer.append(String.format("%nTotal Blocks : %6d" + "%nVerified in last hour : %6d" + "%nVerified in last day : %6d"+ "%nVerified in last week : %6d"+ "%nVerified in last four weeks : %6d"+ "%nVerified in SCAN_PERIOD : %6d"+ "%nNot yet verified : %6d"+ "%nVerified since restart : %6d"+ "%nScans since restart : %6d"+ "%nScan errors since restart : %6d"+ "%nTransient scan errors : %6d"+ "%nCurrent scan rate limit KBps : %6d"+ "%nProgress this period : %6.0f%%"+ "%nTime left in cur period : %6.2f%%"+ "%n"`total`inOneHour`inOneDay`inOneWeek`inFourWeeks`inScanPeriod`neverScanned`totalScans`totalScans`totalScanErrors`totalTransientErrors`Math.round(throttler.getBandwidth() / 1024.0)`pctProgress`pctPeriodLeft));" is 715.,665
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceScanner,printBlockReport,Magic Number,The method contains a magic number: 3600,665
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceScanner,printBlockReport,Magic Number,The method contains a magic number: 1000,665
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceScanner,printBlockReport,Magic Number,The method contains a magic number: 24,665
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceScanner,printBlockReport,Magic Number,The method contains a magic number: 7,665
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceScanner,printBlockReport,Magic Number,The method contains a magic number: 4,665
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceScanner,printBlockReport,Magic Number,The method contains a magic number: 100.0,665
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceScanner,printBlockReport,Magic Number,The method contains a magic number: 100,665
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceScanner,printBlockReport,Magic Number,The method contains a magic number: 100.0,665
hadoop,org.apache.hadoop.hdfs.server.datanode,BlockPoolSliceScanner,printBlockReport,Magic Number,The method contains a magic number: 1024.0,665
hadoop,org.apache.hadoop.hdfs.server.datanode,DatanodeJspHelper,generateDirectoryStructure,Complex Method,Cyclomatic complexity of the method is 14,92
hadoop,org.apache.hadoop.hdfs.server.datanode,DatanodeJspHelper,generateDirectoryStructure,Long Statement,The length of the statement "String redirectLocation=HttpConfig.getSchemePrefix() + fqdn + ":"+ chosenNode.getInfoPort()+ "/browseBlock.jsp?blockId="+ firstBlock.getBlock().getBlockId()+ "&blockSize="+ firstBlock.getBlock().getNumBytes()+ "&genstamp="+ firstBlock.getBlock().getGenerationStamp()+ "&filename="+ URLEncoder.encode(dir`"UTF-8")+ "&datanodePort="+ datanodePort+ "&namenodeInfoPort="+ namenodeInfoPort+ JspHelper.getDelegationTokenUrlParam(tokenString)+ JspHelper.getUrlParam(JspHelper.NAMENODE_ADDRESS`nnAddr);" is 494.,92
hadoop,org.apache.hadoop.hdfs.server.datanode,DatanodeJspHelper,generateDirectoryStructure,Long Statement,The length of the statement "if ((parent=f.getParent()) != null) out.print("<a href=\"" + req.getRequestURL() + "?dir="+ parent+ "&namenodeInfoPort="+ namenodeInfoPort+ JspHelper.getDelegationTokenUrlParam(tokenString)+ JspHelper.getUrlParam(JspHelper.NAMENODE_ADDRESS`nnAddr)+ "\">Go to parent directory</a><br>");" is 286.,92
